structured_method,matched_uniform_method,mixer_topology,warm_start_mode,depth,restarts,restart_grid,structured_expected_selected_worst_error,matched_uniform_expected_selected_worst_error,structured_minus_matched_uniform_selected_worst_error,absolute_selected_worst_error_difference,structured_probability_best_one_coast,matched_uniform_probability_best_one_coast,structured_probability_pareto_frontier,matched_uniform_probability_pareto_frontier,structured_restart_grid_expected_selected_worst_error_min,structured_restart_grid_expected_selected_worst_error_max,structured_restart_grid_expected_selected_worst_error_spread,structured_restart_grid_probability_best_one_coast_min,structured_restart_grid_probability_best_one_coast_max,comparison_basis
structured_exponential_path_p3_r1,uniform_match_path_p3_r1,path,exponential,3,1,[1],0.08502980427472878,0.08642122764242197,-0.0013914233676931842,0.0013914233676931842,0.180102442799069,0.018375727284651536,0.44050070690769066,0.043734863066876725,0.08502980427472878,0.08502980427472878,0.0,0.180102442799069,0.180102442799069,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_exponential_path_p3_r4,uniform_match_path_p3_r4,path,exponential,3,4,[4],0.08502980427472878,0.08642122764242197,-0.0013914233676931842,0.0013914233676931842,0.18010244279906923,0.018375727284651536,0.4405007069076917,0.043734863066876725,0.08502980427472878,0.08502980427472878,0.0,0.18010244279906923,0.18010244279906923,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_exponential_path_p3_r8,uniform_match_path_p3_r8,path,exponential,3,8,[8],0.08502980427472878,0.08632988088886492,-0.001300076614136142,0.001300076614136142,0.18010244279906945,0.022878589583336845,0.4405007069076918,0.2633952648646614,0.08502980427472878,0.08502980427472878,0.0,0.18010244279906945,0.18010244279906945,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_exponential_path_p4_r1,uniform_match_path_p4_r1,path,exponential,4,1,[1],0.08502980427472877,0.08642122764243422,-0.0013914233677054522,0.0013914233677054522,0.18010244279906867,0.018375801288481892,0.44050070690768994,0.043734771649819884,0.08502980427472877,0.08502980427472877,0.0,0.18010244279906867,0.18010244279906867,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_exponential_path_p4_r4,uniform_match_path_p4_r4,path,exponential,4,4,[4],0.08502980427472877,0.0855510058757686,-0.0005212016010398279,0.0005212016010398279,0.18010244279906867,0.12192252491688477,0.44050070690768994,0.38111239298535676,0.08502980427472877,0.08502980427472877,0.0,0.18010244279906867,0.18010244279906867,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_exponential_path_p4_r8,uniform_match_path_p4_r8,path,exponential,4,8,[8],0.08502980427472878,0.0855510058704183,-0.0005212015956895244,0.0005212015956895244,0.18010244279906912,0.12193238430070093,0.44050070690769155,0.3811155210548175,0.08502980427472878,0.08502980427472878,0.0,0.18010244279906912,0.18010244279906912,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_inverse_path_p1_r1,uniform_match_path_p1_r1,path,inverse,1,1,[1],0.0842841487476258,0.08695128375658374,-0.0026671350089579465,0.0026671350089579465,0.47742489298267465,0.007787986358366162,0.6361297343270635,0.11467375215747495,0.0842841487476258,0.0842841487476258,0.0,0.47742489298267465,0.47742489298267465,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_inverse_path_p1_r4,uniform_match_path_p1_r4,path,inverse,1,4,[4],0.0842841487476258,0.08695128375658374,-0.0026671350089579465,0.0026671350089579465,0.4774248929826747,0.007787986358366162,0.6361297343270638,0.11467375215747495,0.0842841487476258,0.0842841487476258,0.0,0.4774248929826747,0.4774248929826747,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_inverse_path_p1_r8,uniform_match_path_p1_r8,path,inverse,1,8,[8],0.08428414874762581,0.08695128375658374,-0.0026671350089579327,0.0026671350089579327,0.47742489298267476,0.007787986358366162,0.6361297343270638,0.11467375215747495,0.08428414874762581,0.08428414874762581,0.0,0.47742489298267476,0.47742489298267476,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_inverse_path_p2_r1,uniform_match_path_p2_r1,path,inverse,2,1,[1],0.08428414874762583,0.08642122764242191,-0.002137078894796085,0.002137078894796085,0.47742489298267404,0.018375727537296074,0.636129734327063,0.04373486275476349,0.08428414874762583,0.08428414874762583,0.0,0.47742489298267404,0.47742489298267404,"same feasible subspace, same mixer topology, same depth, same restart count"
